id,name,website,lat,long,primary_poc,sales_rep_id
4121,Corning,www.corning.com,38.40418630,-121.43552833,Chad Winer,321920
4131,Peter Kiewit Sons',www.kiewit.com,38.25579152,-121.64995730,Haley Klos,321930
4141,Univar,www.univar.com,38.62744839,-121.27120237,Sterling Tarlton,321940
4151,Mosaic,www.mosaicco.com,38.64318420,-121.90928853,Lorette Blasi,321950
4161,Core-Mark Holding,www.core-mark.com,38.60488242,-121.39945801,Marita Demasi,321960
4171,Thrivent Financial for Lutherans,www.thrivent.com,38.27652691,-121.33590973,Janyce Mun,321970
4181,Cameron International,www.c-a-m.com,38.65683131,-121.93403154,Antwan Seagraves,321980
4191,HD Supply Holdings,www.hdsupply.com,38.71758605,-121.47242887,Stephnie Mccrum,321990
4201,Crown Holdings,www.crowncork.com,38.51520637,-121.16934096,Jung Soden,321930
4211,EOG Resources,www.eogresources.com,38.60820336,-121.28114537,Alida Desrosier,321940
4221,Veritiv,www.veritivcorp.com,38.35550601,-121.47549385,Karren Dively,321950
4231,Anadarko Petroleum,www.anadarko.com,38.91765157,-121.45070047,Lacey Kight,321970
4241,Laboratory Corp. of America,www.labcorp.com,38.28496490,-121.29936848,Domenic Mally,321980
4251,Pacific Life,www.pacificlife.com,38.64129394,-121.42105365,Kyoko Randall,321990
4261,News Corp.,www.newscorp.com,36.17546370,-115.14868577,Sharie Sanborn,321960
4271,Jarden,www.jarden.com,36.17088498,-115.15668806,Chantal Dahmen,321970
4281,SunTrust Banks,www.suntrust.com,36.16116503,-115.12947125,Monserrate Winsett,321930
4291,Avis Budget Group,www.avisbudgetgroup.com,36.16329251,-115.12907185,Tamara Tuma,321940
4301,Broadcom,www.broadcom.com,36.16186362,-115.14749291,Sung Shields,321950
4311,American Family Insurance Group,www.amfam.com,36.16734706,-115.14358358,Jodee Lupo,321930
4321,Level 3 Communications,www.level3.com,36.16847701,-115.14951370,Serafina Banda,321940
4331,Tenneco,www.tenneco.com,36.16962748,-115.13575770,Angeles Crusoe,321910
4341,United Natural Foods,www.unfi.com,36.17010987,-115.14713633,Savanna Gayman,321920
4351,Dean Foods,www.deanfoods.com,36.17621316,-115.13949052,Anabel Haskell,321910
4361,Campbell Soup,www.campbellsoupcompany.com,36.17162482,-115.15725318,Barrie Omega,321920
4371,Mohawk Industries,www.mohawkind.com,36.18032753,-115.13596405,Kym Hagerman,321910
4381,BorgWarner,www.borgwarner.com,36.16166860,-115.15042141,Jamel Mosqueda,321970
4391,PVH,www.pvh.com,36.16542263,-115.14697955,Parker Hoggan,321980
4401,Ball,www.ball.com,36.15614254,-115.13748599,Tuan Trainer,321990
4411,O'Reilly Automotive,www.oreillyauto.com,45.53170724,-122.64535975,Chantell Drescher,321970
4421,Eversource Energy,www.eversource.com,45.50830191,-122.66577523,Paige Bartos,321980
4431,Franklin Resources,www.franklinresources.com,45.53389437,-122.68221497,Dominique Favela,321970
4441,Masco,www.masco.com,45.54969277,-122.64617499,Terrilyn Kesler,321980
4451,Lithia Motors,www.lithia.com,45.50439475,-122.64053469,Nannie Brinkman,321960
4461,KKR,www.kkr.com,45.54535285,-122.65524711,Buffy Azure,321970
4471,Oneok,www.oneok.com,45.51351286,-122.68150011,Esta Engelhardt,321960
4481,Newmont Mining,www.newmont.com,45.49411669,-122.66946042,Khadijah Riemann,321970
4491,PPL,www.pplweb.com,45.49172048,-122.67187978,Deanne Hertlein,321960
4501,SpartanNash,www.spartannash.com,45.55565141,-122.65714478,Jewell Likes,321970
