id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
1510,2111,2014-03-26T05:52:21.000Z,99,24,33,156,494.01,179.76,267.96,941.73
1511,2111,2014-04-25T04:51:53.000Z,42,24,23,89,209.58,179.76,186.76,576.10
1512,2111,2014-05-25T12:27:24.000Z,70,29,57,156,349.30,217.21,462.84,1029.35
1513,2111,2014-06-23T15:51:01.000Z,101,48,26,175,503.99,359.52,211.12,1074.63
1514,2111,2014-07-23T04:11:50.000Z,116,47,8,171,578.84,352.03,64.96,995.83
1515,2111,2014-08-21T15:25:50.000Z,97,22,,119,484.03,164.78,0.00,648.81
1516,2111,2014-09-19T22:21:37.000Z,265,31,2,298,1322.35,232.19,16.24,1570.78
1517,2111,2014-10-18T20:00:57.000Z,92,37,,129,459.08,277.13,0.00,736.21
1518,2111,2014-11-16T00:49:25.000Z,103,35,33,171,513.97,262.15,267.96,1044.08
1519,2121,2016-07-22T08:36:14.000Z,103,66,80,249,513.97,494.34,649.60,1657.91
1520,2121,2016-08-20T19:39:36.000Z,93,123,41,257,464.07,921.27,332.92,1718.26
1521,2121,2016-09-19T19:55:10.000Z,101,19,35,155,503.99,142.31,284.20,930.50
1522,2121,2016-10-19T09:23:37.000Z,74,,36,110,369.26,0.00,292.32,661.58
1523,2121,2016-12-17T00:59:28.000Z,77,74,31,182,384.23,554.26,251.72,1190.21
1524,2131,2016-08-22T15:49:51.000Z,434,25,29,488,2165.66,187.25,235.48,2588.39
1525,2131,2016-09-21T14:25:42.000Z,308,7,607,922,1536.92,52.43,4928.84,6518.19
1526,2131,2016-10-20T00:36:16.000Z,292,137,17,446,1457.08,1026.13,138.04,2621.25
1527,2131,2016-11-18T08:57:09.000Z,353,47,45,445,1761.47,352.03,365.40,2478.90
1528,2131,2016-12-17T13:28:34.000Z,280,20,11,311,1397.20,149.80,89.32,1636.32
1529,2141,2015-07-31T19:18:17.000Z,307,22,,329,1531.93,164.78,0.00,1696.71
1530,2141,2015-08-30T01:13:22.000Z,316,26,,342,1576.84,194.74,0.00,1771.58
1531,2141,2015-09-29T10:41:08.000Z,302,44,28,374,1506.98,329.56,227.36,2063.90
1532,2141,2015-10-28T11:39:25.000Z,496,37,13,546,2475.04,277.13,105.56,2857.73
1533,2141,2015-11-27T04:11:52.000Z,285,54,23,362,1422.15,404.46,186.76,2013.37
1534,2141,2015-12-26T18:46:56.000Z,354,40,17,411,1766.46,299.60,138.04,2204.10
1535,2141,2016-01-24T02:26:25.000Z,288,38,36,362,1437.12,284.62,292.32,2014.06
1536,2141,2016-02-22T09:02:46.000Z,307,,23,330,1531.93,0.00,186.76,1718.69
1537,2141,2016-03-23T03:45:17.000Z,305,87,1,393,1521.95,651.63,8.12,2181.70
1538,2141,2016-04-21T23:41:38.000Z,281,20,19,320,1402.19,149.80,154.28,1706.27
1539,2141,2016-05-20T16:27:32.000Z,295,60,17,372,1472.05,449.40,138.04,2059.49
1540,2141,2016-06-19T16:00:41.000Z,330,,,330,1646.70,0.00,0.00,1646.70
1541,2141,2016-07-18T11:35:50.000Z,334,27,3,364,1666.66,202.23,24.36,1893.25
1542,2141,2016-08-16T12:40:35.000Z,362,26,32,420,1806.38,194.74,259.84,2260.96
1543,2141,2016-09-15T02:07:05.000Z,304,31,16,351,1516.96,232.19,129.92,1879.07
1544,2141,2016-10-14T06:09:03.000Z,319,20,15,354,1591.81,149.80,121.80,1863.41
1545,2141,2016-11-13T14:19:33.000Z,299,24,21,344,1492.01,179.76,170.52,1842.29
1546,2141,2016-12-13T16:06:58.000Z,308,28,,336,1536.92,209.72,0.00,1746.64
1547,2151,2016-05-21T12:07:23.000Z,134,34,34,202,668.66,254.66,276.08,1199.40
1548,2151,2016-07-19T10:01:37.000Z,110,28,39,177,548.90,209.72,316.68,1075.30
1549,2151,2016-08-18T10:06:27.000Z,115,60,38,213,573.85,449.40,308.56,1331.81
1550,2151,2016-09-16T22:05:16.000Z,63,33,17,113,314.37,247.17,138.04,699.58
1551,2151,2016-10-16T19:02:21.000Z,98,802,,900,489.02,6006.98,0.00,6496.00
1552,2151,2016-11-15T04:57:41.000Z,116,16,33,165,578.84,119.84,267.96,966.64
1553,2151,2016-12-14T20:31:33.000Z,108,31,354,493,538.92,232.19,2874.48,3645.59
1554,2161,2016-10-29T11:33:38.000Z,112,45,30,187,558.88,337.05,243.60,1139.53
1555,2161,2016-11-27T04:17:14.000Z,103,30,,133,513.97,224.70,0.00,738.67
1556,2161,2016-12-26T16:54:34.000Z,74,44,70,188,369.26,329.56,568.40,1267.22
1557,2171,2016-06-18T08:24:23.000Z,289,26,,315,1442.11,194.74,0.00,1636.85
1558,2171,2016-07-18T06:35:41.000Z,285,24,13,322,1422.15,179.76,105.56,1707.47
1559,2171,2016-08-17T01:36:28.000Z,294,22,3,319,1467.06,164.78,24.36,1656.20
1560,2171,2016-09-15T06:53:32.000Z,294,40,14,348,1467.06,299.60,113.68,1880.34
1561,2171,2016-10-14T04:24:35.000Z,309,36,14,359,1541.91,269.64,113.68,1925.23
1562,2171,2016-11-12T11:56:43.000Z,327,62,46,435,1631.73,464.38,373.52,2469.63
1563,2181,2013-12-24T20:36:08.000Z,278,14,46,338,1387.22,104.86,373.52,1865.60
1564,2181,2014-01-22T22:12:26.000Z,249,,53,302,1242.51,0.00,430.36,1672.87
1565,2181,2014-02-21T06:11:06.000Z,283,6,37,326,1412.17,44.94,300.44,1757.55
1566,2181,2014-03-22T10:09:54.000Z,301,23,12,336,1501.99,172.27,97.44,1771.70
1567,2181,2014-04-21T03:02:14.000Z,304,29,40,373,1516.96,217.21,324.80,2058.97
1568,2181,2014-05-20T11:44:40.000Z,295,24,18,337,1472.05,179.76,146.16,1797.97
1569,2181,2014-06-19T04:45:54.000Z,330,22,57,409,1646.70,164.78,462.84,2274.32
1570,2181,2014-07-18T07:22:38.000Z,287,,24,311,1432.13,0.00,194.88,1627.01
1571,2181,2014-08-17T19:48:33.000Z,387,3,3,393,1931.13,22.47,24.36,1977.96
1572,2181,2014-09-16T21:33:17.000Z,276,12,,288,1377.24,89.88,0.00,1467.12
1573,2181,2014-10-16T06:54:46.000Z,301,29,73,403,1501.99,217.21,592.76,2311.96
1574,2181,2014-11-15T22:58:29.000Z,292,32,56,380,1457.08,239.68,454.72,2151.48
1575,2181,2014-12-15T10:20:01.000Z,306,,61,367,1526.94,0.00,495.32,2022.26
1576,2181,2015-01-14T04:39:37.000Z,296,66,,362,1477.04,494.34,0.00,1971.38
1577,2181,2015-02-12T12:51:57.000Z,330,38,23,391,1646.70,284.62,186.76,2118.08
1578,2181,2015-03-13T23:41:17.000Z,286,43,21,350,1427.14,322.07,170.52,1919.73
1579,2181,2015-04-11T01:55:51.000Z,299,,37,336,1492.01,0.00,300.44,1792.45
1580,2181,2015-05-11T11:17:45.000Z,304,38,30,372,1516.96,284.62,243.60,2045.18
1581,2181,2015-06-10T18:01:23.000Z,320,37,136,493,1596.80,277.13,1104.32,2978.25
1582,2181,2015-07-10T11:21:47.000Z,281,15,19,315,1402.19,112.35,154.28,1668.82
1583,2181,2015-08-09T08:07:58.000Z,292,30,18,340,1457.08,224.70,146.16,1827.94
1584,2181,2015-09-08T21:32:14.000Z,289,5,664,958,1442.11,37.45,5391.68,6871.24
1585,2181,2015-10-07T14:12:54.000Z,316,30,21,367,1576.84,224.70,170.52,1972.06
1586,2181,2015-11-05T16:31:50.000Z,301,1,19,321,1501.99,7.49,154.28,1663.76
1587,2181,2015-12-05T04:56:32.000Z,325,36,37,398,1621.75,269.64,300.44,2191.83
1588,2181,2016-01-04T19:54:00.000Z,296,34,,330,1477.04,254.66,0.00,1731.70
1589,2181,2016-02-02T07:11:27.000Z,603,5,,608,3008.97,37.45,0.00,3046.42
1590,2181,2016-03-02T15:37:27.000Z,282,76,11,369,1407.18,569.24,89.32,2065.74
1591,2181,2016-04-01T06:10:39.000Z,298,194,,492,1487.02,1453.06,0.00,2940.08
1592,2181,2016-05-01T10:17:25.000Z,305,23,2,330,1521.95,172.27,16.24,1710.46
1593,2181,2016-05-30T00:20:29.000Z,,18,3,21,0.00,134.82,24.36,159.18
1594,2181,2016-06-29T16:30:28.000Z,394,28,62,484,1966.06,209.72,503.44,2679.22
1595,2181,2016-07-29T02:58:06.000Z,302,48,24,374,1506.98,359.52,194.88,2061.38
1596,2181,2016-08-28T11:04:53.000Z,307,78,22,407,1531.93,584.22,178.64,2294.79
1597,2181,2016-09-27T17:04:58.000Z,254,35,27,316,1267.46,262.15,219.24,1748.85
1598,2181,2016-10-27T03:39:28.000Z,300,60,32,392,1497.00,449.40,259.84,2206.24
1599,2181,2016-11-25T07:30:29.000Z,311,42,,353,1551.89,314.58,0.00,1866.47
1600,2181,2016-12-25T16:58:10.000Z,312,84,49,445,1556.88,629.16,397.88,2583.92
1601,2191,2016-01-19T20:56:57.000Z,298,1,16,315,1487.02,7.49,129.92,1624.43
1602,2191,2016-02-18T09:27:41.000Z,285,39,33,357,1422.15,292.11,267.96,1982.22
1603,2191,2016-03-18T11:42:10.000Z,323,24,419,766,1611.77,179.76,3402.28,5193.81
1604,2191,2016-04-16T10:11:02.000Z,363,19,81,463,1811.37,142.31,657.72,2611.40
1605,2191,2016-05-15T05:29:15.000Z,309,40,24,373,1541.91,299.60,194.88,2036.39
1606,2191,2016-06-14T04:42:19.000Z,280,30,10,320,1397.20,224.70,81.20,1703.10
1607,2191,2016-07-14T02:40:40.000Z,286,67,22,375,1427.14,501.83,178.64,2107.61
1608,2191,2016-08-12T16:56:06.000Z,295,38,20,353,1472.05,284.62,162.40,1919.07
1609,2191,2016-09-11T22:26:03.000Z,303,15,14,332,1511.97,112.35,113.68,1738.00
1610,2191,2016-10-10T05:24:59.000Z,290,34,23,347,1447.10,254.66,186.76,1888.52
1611,2191,2016-11-09T09:19:23.000Z,301,45,,346,1501.99,337.05,0.00,1839.04
1612,2191,2016-12-09T14:26:51.000Z,282,8,33,323,1407.18,59.92,267.96,1735.06
1613,2201,2016-09-29T20:48:33.000Z,491,5,45,541,2450.09,37.45,365.40,2852.94
1614,2201,2016-10-28T13:50:02.000Z,505,8,,513,2519.95,59.92,0.00,2579.87
1615,2201,2016-11-27T02:30:37.000Z,495,2,13,510,2470.05,14.98,105.56,2590.59
1616,2201,2016-12-27T06:28:19.000Z,507,8,8,523,2529.93,59.92,64.96,2654.81
1617,2211,2016-07-15T23:26:09.000Z,118,80,,198,588.82,599.20,0.00,1188.02
1618,2211,2016-09-13T14:24:38.000Z,101,59,29,189,503.99,441.91,235.48,1181.38
1619,2211,2016-10-12T02:57:20.000Z,26,809,30,865,129.74,6059.41,243.60,6432.75
1620,2211,2016-11-10T20:36:42.000Z,24,39,28,91,119.76,292.11,227.36,639.23
1621,2211,2016-12-10T21:55:10.000Z,58,28,2,88,289.42,209.72,16.24,515.38
1622,2221,2016-11-14T21:24:13.000Z,102,29,27,158,508.98,217.21,219.24,945.43
1623,2221,2016-12-13T04:12:31.000Z,100,,28,128,499.00,0.00,227.36,726.36
1624,2231,2013-12-30T03:52:30.000Z,304,7,48,359,1516.96,52.43,389.76,1959.15
1625,2231,2014-01-29T15:45:11.000Z,308,28,23,359,1536.92,209.72,186.76,1933.40
1626,2231,2014-03-29T02:04:17.000Z,284,13,34,331,1417.16,97.37,276.08,1790.61
1627,2231,2014-04-28T06:51:26.000Z,282,32,16,330,1407.18,239.68,129.92,1776.78
1628,2231,2014-06-26T22:33:27.000Z,274,34,17,325,1367.26,254.66,138.04,1759.96
1629,2231,2014-07-26T07:06:42.000Z,316,27,29,372,1576.84,202.23,235.48,2014.55
1630,2231,2014-08-25T08:18:44.000Z,298,31,19,348,1487.02,232.19,154.28,1873.49
1631,2231,2014-09-24T21:37:51.000Z,299,4,14,317,1492.01,29.96,113.68,1635.65
1632,2231,2014-10-23T14:36:32.000Z,316,45,,361,1576.84,337.05,0.00,1913.89
1633,2231,2014-11-22T00:46:25.000Z,323,81,22,426,1611.77,606.69,178.64,2397.10
1634,2231,2014-12-21T12:34:39.000Z,302,,35,337,1506.98,0.00,284.20,1791.18
1635,2231,2015-01-20T22:05:10.000Z,311,37,,348,1551.89,277.13,0.00,1829.02
1636,2231,2015-02-19T22:54:53.000Z,296,53,65,414,1477.04,396.97,527.80,2401.81
1637,2231,2015-03-21T14:37:12.000Z,,42,31,73,0.00,314.58,251.72,566.30
1638,2231,2015-04-19T01:07:21.000Z,282,21,20,323,1407.18,157.29,162.40,1726.87
1639,2231,2015-05-18T14:58:49.000Z,285,28,18,331,1422.15,209.72,146.16,1778.03
1640,2231,2015-06-16T19:12:54.000Z,261,43,79,383,1302.39,322.07,641.48,2265.94
1641,2231,2015-07-15T15:48:30.000Z,294,43,13,350,1467.06,322.07,105.56,1894.69
1642,2231,2015-08-14T07:50:20.000Z,313,28,23,364,1561.87,209.72,186.76,1958.35
1643,2231,2015-09-13T22:33:54.000Z,298,36,9,343,1487.02,269.64,73.08,1829.74
1644,2231,2015-11-11T02:40:11.000Z,298,13,19,330,1487.02,97.37,154.28,1738.67
1645,2231,2015-12-11T13:32:26.000Z,347,36,84,467,1731.53,269.64,682.08,2683.25
1646,2231,2016-01-10T12:19:11.000Z,301,35,,336,1501.99,262.15,0.00,1764.14
1647,2231,2016-02-09T20:17:05.000Z,296,38,25,359,1477.04,284.62,203.00,1964.66
1648,2231,2016-03-10T21:46:33.000Z,296,40,18,354,1477.04,299.60,146.16,1922.80
1649,2231,2016-04-09T15:21:01.000Z,286,13,19,318,1427.14,97.37,154.28,1678.79
1650,2231,2016-05-08T02:33:47.000Z,324,37,20,381,1616.76,277.13,162.40,2056.29
1651,2231,2016-06-06T09:01:07.000Z,319,31,22,372,1591.81,232.19,178.64,2002.64
1652,2231,2016-07-05T05:59:26.000Z,302,35,18,355,1506.98,262.15,146.16,1915.29
1653,2231,2016-08-04T16:58:13.000Z,299,37,37,373,1492.01,277.13,300.44,2069.58
1654,2231,2016-09-02T15:18:28.000Z,276,,20,296,1377.24,0.00,162.40,1539.64
1655,2231,2016-10-02T13:28:49.000Z,302,27,23,352,1506.98,202.23,186.76,1895.97
1656,2231,2016-10-31T20:15:23.000Z,291,37,32,360,1452.09,277.13,259.84,1989.06
1657,2231,2016-11-29T01:36:52.000Z,377,32,22,431,1881.23,239.68,178.64,2299.55
1658,2231,2016-12-29T04:52:32.000Z,309,20,22,351,1541.91,149.80,178.64,1870.35
1659,2241,2016-02-06T01:52:37.000Z,,25,65,90,0.00,187.25,527.80,715.05
1660,2241,2016-03-06T04:28:55.000Z,101,60,31,192,503.99,449.40,251.72,1205.11
1661,2241,2016-04-05T13:39:34.000Z,2057,24,43,2124,10264.43,179.76,349.16,10793.35
1662,2241,2016-05-04T00:31:08.000Z,100,67,28,195,499.00,501.83,227.36,1228.19
1663,2241,2016-06-03T13:26:02.000Z,87,43,8,138,434.13,322.07,64.96,821.16
1664,2241,2016-07-03T03:26:58.000Z,106,7,,113,528.94,52.43,0.00,581.37
1665,2251,2016-05-30T06:33:52.000Z,498,,91,589,2485.02,0.00,738.92,3223.94
1666,2251,2016-06-29T06:53:28.000Z,499,14,,513,2490.01,104.86,0.00,2594.87
1667,2251,2016-07-28T02:21:49.000Z,498,9,,507,2485.02,67.41,0.00,2552.43
1668,2251,2016-08-27T20:02:09.000Z,498,,,498,2485.02,0.00,0.00,2485.02
1669,2251,2016-09-26T14:24:19.000Z,,10,18,28,0.00,74.90,146.16,221.06
1670,2251,2016-10-26T15:19:52.000Z,505,,2,507,2519.95,0.00,16.24,2536.19
1671,2251,2016-11-25T23:28:17.000Z,417,14,,431,2080.83,104.86,0.00,2185.69
1672,2251,2016-12-25T02:06:22.000Z,495,5,36,536,2470.05,37.45,292.32,2799.82
1673,2261,2016-06-03T03:00:33.000Z,117,47,28,192,583.83,352.03,227.36,1163.22
1674,2261,2016-07-03T21:23:42.000Z,100,57,15,172,499.00,426.93,121.80,1047.73
1675,2261,2016-08-02T07:58:33.000Z,100,9,18,127,499.00,67.41,146.16,712.57
1676,2261,2016-08-31T17:09:28.000Z,107,39,,146,533.93,292.11,0.00,826.04
1677,2261,2016-09-30T09:42:13.000Z,104,17,40,161,518.96,127.33,324.80,971.09
1678,2261,2016-10-29T22:08:34.000Z,90,,75,165,449.10,0.00,609.00,1058.10
1679,2261,2016-11-28T03:27:58.000Z,70,29,35,134,349.30,217.21,284.20,850.71
1680,2261,2016-12-27T09:44:11.000Z,68,82,,150,339.32,614.18,0.00,953.50
1681,2271,2015-03-14T20:57:52.000Z,292,31,,323,1457.08,232.19,0.00,1689.27
1682,2271,2015-04-12T16:31:08.000Z,318,20,28,366,1586.82,149.80,227.36,1963.98
1683,2271,2015-05-11T10:36:18.000Z,445,19,28,492,2220.55,142.31,227.36,2590.22
1684,2271,2015-06-09T08:27:12.000Z,14,66,29,109,69.86,494.34,235.48,799.68
1685,2271,2015-07-08T18:06:36.000Z,287,42,23,352,1432.13,314.58,186.76,1933.47
1686,2271,2015-08-06T16:01:33.000Z,299,33,17,349,1492.01,247.17,138.04,1877.22
1687,2271,2015-09-05T10:10:04.000Z,297,27,8,332,1482.03,202.23,64.96,1749.22
1688,2271,2015-10-05T11:58:41.000Z,303,34,20,357,1511.97,254.66,162.40,1929.03
1689,2271,2015-11-04T00:05:48.000Z,289,38,21,348,1442.11,284.62,170.52,1897.25
1690,2271,2015-12-03T07:17:25.000Z,322,35,,357,1606.78,262.15,0.00,1868.93
1691,2271,2016-01-02T20:01:04.000Z,297,27,,324,1482.03,202.23,0.00,1684.26
1692,2271,2016-02-01T19:18:15.000Z,177,13,10,200,883.23,97.37,81.20,1061.80
1693,2271,2016-03-01T13:56:27.000Z,270,20,26,316,1347.30,149.80,211.12,1708.22
1694,2271,2016-03-30T17:05:50.000Z,306,,,306,1526.94,0.00,0.00,1526.94
1695,2271,2016-04-29T03:27:20.000Z,293,36,45,374,1462.07,269.64,365.40,2097.11
1696,2271,2016-05-28T17:35:09.000Z,309,31,37,377,1541.91,232.19,300.44,2074.54
1697,2271,2016-06-27T06:56:38.000Z,293,20,40,353,1462.07,149.80,324.80,1936.67
1698,2271,2016-08-25T06:15:11.000Z,324,16,,340,1616.76,119.84,0.00,1736.60
1699,2271,2016-09-24T23:52:40.000Z,303,29,,332,1511.97,217.21,0.00,1729.18
1700,2271,2016-10-23T14:38:05.000Z,297,18,15,330,1482.03,134.82,121.80,1738.65
1701,2271,2016-11-21T02:12:37.000Z,335,51,5,391,1671.65,381.99,40.60,2094.24
1702,2271,2016-12-21T22:27:28.000Z,284,37,32,353,1417.16,277.13,259.84,1954.13
1703,2281,2016-05-22T18:58:00.000Z,535,1,19,555,2669.65,7.49,154.28,2831.42
1704,2281,2016-06-21T13:15:07.000Z,522,5,15,542,2604.78,37.45,121.80,2764.03
1705,2281,2016-07-21T09:22:31.000Z,545,31,15,591,2719.55,232.19,121.80,3073.54
1706,2281,2016-09-19T18:31:46.000Z,509,8,152,669,2539.91,59.92,1234.24,3834.07
1707,2281,2016-10-18T11:37:49.000Z,553,4,,557,2759.47,29.96,0.00,2789.43
1708,2281,2016-11-17T10:13:43.000Z,513,119,10,642,2559.87,891.31,81.20,3532.38
1709,2281,2016-12-17T13:58:52.000Z,498,9,172,679,2485.02,67.41,1396.64,3949.07
1710,2291,2016-02-02T15:42:26.000Z,96,,52,148,479.04,0.00,422.24,901.28
1711,2291,2016-03-03T04:14:52.000Z,94,102,22,218,469.06,763.98,178.64,1411.68
1712,2291,2016-04-02T17:06:48.000Z,97,,46,143,484.03,0.00,373.52,857.55
1713,2291,2016-05-02T20:11:40.000Z,,7,18,25,0.00,52.43,146.16,198.59
1714,2291,2016-05-31T09:42:19.000Z,107,35,25,167,533.93,262.15,203.00,999.08
1715,2291,2016-06-30T04:29:38.000Z,94,19,82,195,469.06,142.31,665.84,1277.21
1716,2291,2016-07-29T11:01:39.000Z,44,19,,63,219.56,142.31,0.00,361.87
1717,2291,2016-08-27T23:20:08.000Z,102,29,791,922,508.98,217.21,6422.92,7149.11
1718,2291,2016-09-26T19:21:05.000Z,80,21,24,125,399.20,157.29,194.88,751.37
1719,2291,2016-10-25T12:30:39.000Z,,22,44,66,0.00,164.78,357.28,522.06
1720,2291,2016-11-23T23:24:58.000Z,106,53,39,198,528.94,396.97,316.68,1242.59
1721,2291,2016-12-22T09:10:26.000Z,50,37,,87,249.50,277.13,0.00,526.63
1722,2301,2015-04-20T21:03:06.000Z,99,49,60,208,494.01,367.01,487.20,1348.22
1723,2301,2015-05-20T11:12:45.000Z,103,26,31,160,513.97,194.74,251.72,960.43
1724,2301,2015-06-19T10:32:42.000Z,112,197,28,337,558.88,1475.53,227.36,2261.77
1725,2301,2015-07-18T18:59:52.000Z,110,,,110,548.90,0.00,0.00,548.90
1726,2311,2016-08-10T23:32:05.000Z,417,,,417,2080.83,0.00,0.00,2080.83
1727,2311,2016-09-09T09:30:28.000Z,501,16,1,518,2499.99,119.84,8.12,2627.95
1728,2311,2016-10-08T05:18:52.000Z,499,125,,624,2490.01,936.25,0.00,3426.26
1729,2311,2016-11-07T19:01:49.000Z,480,12,26,518,2395.20,89.88,211.12,2696.20
1730,2311,2016-12-07T10:51:29.000Z,502,21,,523,2504.98,157.29,0.00,2662.27
1731,2321,2016-12-21T03:00:21.000Z,321,36,8,365,1601.79,269.64,64.96,1936.39
1732,2331,2013-12-11T07:45:07.000Z,142,83,6,231,708.58,621.67,48.72,1378.97
1733,2331,2014-01-09T03:49:54.000Z,143,,22,165,713.57,0.00,178.64,892.21
1734,2331,2014-02-08T12:46:47.000Z,2708,11,17,2736,13512.92,82.39,138.04,13733.35
1735,2331,2014-03-10T12:57:29.000Z,151,,18,169,753.49,0.00,146.16,899.65
1736,2331,2014-04-09T13:14:37.000Z,151,20,59,230,753.49,149.80,479.08,1382.37
1737,2331,2014-06-06T02:45:02.000Z,136,12,,148,678.64,89.88,0.00,768.52
1738,2331,2014-07-06T09:27:25.000Z,196,14,136,346,978.04,104.86,1104.32,2187.22
1739,2331,2014-08-04T16:20:02.000Z,156,5,,161,778.44,37.45,0.00,815.89
1740,2331,2014-09-02T04:23:22.000Z,224,,17,241,1117.76,0.00,138.04,1255.80
1741,2341,2014-12-17T10:22:58.000Z,518,16,,534,2584.82,119.84,0.00,2704.66
1742,2341,2015-01-16T08:39:58.000Z,566,4,,570,2824.34,29.96,0.00,2854.30
1743,2341,2015-02-14T06:23:38.000Z,519,,3,522,2589.81,0.00,24.36,2614.17
1744,2341,2015-03-15T19:03:21.000Z,488,23,9,520,2435.12,172.27,73.08,2680.47
1745,2341,2015-04-13T20:00:12.000Z,498,11,19,528,2485.02,82.39,154.28,2721.69
1746,2341,2015-05-12T19:09:35.000Z,594,6,17,617,2964.06,44.94,138.04,3147.04
1747,2341,2015-06-10T09:51:38.000Z,535,,2001,2536,2669.65,0.00,16248.12,18917.77
1748,2341,2015-07-09T10:38:05.000Z,729,10,45,784,3637.71,74.90,365.40,4078.01
1749,2341,2015-08-07T16:50:33.000Z,491,,16,507,2450.09,0.00,129.92,2580.01
1750,2341,2015-09-06T19:29:11.000Z,490,22,3,515,2445.10,164.78,24.36,2634.24
1751,2341,2015-10-06T05:50:55.000Z,499,17,17,533,2490.01,127.33,138.04,2755.38
1752,2341,2015-11-05T04:03:05.000Z,463,,,463,2310.37,0.00,0.00,2310.37
1753,2341,2015-12-05T05:02:42.000Z,517,9,51,577,2579.83,67.41,414.12,3061.36
1754,2341,2016-01-04T17:41:46.000Z,497,15,,512,2480.03,112.35,0.00,2592.38
1755,2341,2016-02-02T09:39:55.000Z,490,,,490,2445.10,0.00,0.00,2445.10
1756,2341,2016-03-02T11:17:28.000Z,503,6,113,622,2509.97,44.94,917.56,3472.47
1757,2341,2016-04-01T04:39:00.000Z,500,,21,521,2495.00,0.00,170.52,2665.52
1758,2341,2016-05-01T11:56:23.000Z,466,,,466,2325.34,0.00,0.00,2325.34
1759,2341,2016-05-31T09:06:29.000Z,496,,1,497,2475.04,0.00,8.12,2483.16
1760,2341,2016-06-30T19:05:19.000Z,498,,,498,2485.02,0.00,0.00,2485.02
1761,2341,2016-07-30T16:10:12.000Z,564,425,14,1003,2814.36,3183.25,113.68,6111.29
1762,2341,2016-08-28T23:33:30.000Z,442,29,22,493,2205.58,217.21,178.64,2601.43
1763,2341,2016-09-26T08:54:26.000Z,512,9,,521,2554.88,67.41,0.00,2622.29
1764,2341,2016-10-25T09:56:40.000Z,471,11,7,489,2350.29,82.39,56.84,2489.52
1765,2341,2016-11-24T07:22:22.000Z,485,,27,512,2420.15,0.00,219.24,2639.39
1766,2341,2016-12-23T09:43:43.000Z,488,61,,549,2435.12,456.89,0.00,2892.01
1767,2351,2013-12-16T06:16:57.000Z,491,1,8,500,2450.09,7.49,64.96,2522.54
1768,2351,2014-01-15T03:51:03.000Z,499,4,1,504,2490.01,29.96,8.12,2528.09
1769,2351,2014-02-13T21:09:51.000Z,280,5,18,303,1397.20,37.45,146.16,1580.81
1770,2351,2014-03-15T17:05:21.000Z,490,16,,506,2445.10,119.84,0.00,2564.94
1771,2351,2014-04-13T13:58:34.000Z,487,13,18,518,2430.13,97.37,146.16,2673.66
1772,2351,2014-05-12T15:16:42.000Z,489,10,48,547,2440.11,74.90,389.76,2904.77
1773,2351,2014-06-11T03:28:56.000Z,523,16,865,1404,2609.77,119.84,7023.80,9753.41
1774,2351,2014-07-10T13:51:26.000Z,499,13,17,529,2490.01,97.37,138.04,2725.42
1775,2351,2014-08-08T18:04:54.000Z,559,13,14,586,2789.41,97.37,113.68,3000.46
1776,2351,2014-09-06T12:49:59.000Z,471,11,133,615,2350.29,82.39,1079.96,3512.64
1777,2351,2014-10-05T05:01:16.000Z,538,11,200,749,2684.62,82.39,1624.00,4391.01
1778,2351,2014-11-04T11:08:09.000Z,544,27,159,730,2714.56,202.23,1291.08,4207.87
1779,2351,2014-12-04T07:06:02.000Z,507,25,14,546,2529.93,187.25,113.68,2830.86
1780,2351,2015-01-03T22:31:31.000Z,725,,11,736,3617.75,0.00,89.32,3707.07
1781,2351,2015-02-01T22:07:06.000Z,430,2,66,498,2145.70,14.98,535.92,2696.60
1782,2351,2015-03-02T00:27:50.000Z,506,17,2,525,2524.94,127.33,16.24,2668.51
1783,2351,2015-04-01T08:19:12.000Z,498,20,3,521,2485.02,149.80,24.36,2659.18
1784,2351,2015-05-01T13:52:09.000Z,443,,,443,2210.57,0.00,0.00,2210.57
1785,2351,2015-05-31T20:14:35.000Z,498,18,7,523,2485.02,134.82,56.84,2676.68
1786,2351,2015-06-30T03:56:47.000Z,516,30,41,587,2574.84,224.70,332.92,3132.46
1787,2351,2015-07-29T01:23:10.000Z,504,135,3,642,2514.96,1011.15,24.36,3550.47
1788,2351,2015-08-27T12:47:53.000Z,495,5,12,512,2470.05,37.45,97.44,2604.94
1789,2351,2015-09-26T20:41:01.000Z,497,17,,514,2480.03,127.33,0.00,2607.36
1790,2351,2015-10-26T10:23:17.000Z,545,17,17,579,2719.55,127.33,138.04,2984.92
1791,2351,2015-11-25T16:57:51.000Z,538,8,64,610,2684.62,59.92,519.68,3264.22
1792,2351,2015-12-25T22:49:45.000Z,489,54,19,562,2440.11,404.46,154.28,2998.85
1793,2351,2016-01-24T02:41:12.000Z,433,15,41,489,2160.67,112.35,332.92,2605.94
1794,2351,2016-02-22T10:32:41.000Z,504,7,12,523,2514.96,52.43,97.44,2664.83
1795,2351,2016-03-23T04:19:09.000Z,476,16,8,500,2375.24,119.84,64.96,2560.04
1796,2351,2016-04-21T03:59:31.000Z,499,26,16,541,2490.01,194.74,129.92,2814.67
