id,account_id,occurred_at,channel
2292,2671,2016-09-25T22:33:26.000Z,direct
2293,2671,2016-10-25T05:29:58.000Z,direct
2294,2671,2016-11-23T03:42:49.000Z,direct
2295,2671,2016-12-23T05:32:07.000Z,direct
2296,2681,2015-03-27T21:33:38.000Z,direct
2297,2681,2015-04-26T21:45:57.000Z,direct
2298,2681,2015-05-25T06:07:16.000Z,direct
2299,2681,2015-06-24T19:24:15.000Z,direct
2300,2681,2015-07-24T04:28:29.000Z,direct
2301,2681,2015-08-22T17:04:54.000Z,direct
2302,2681,2015-09-21T06:09:27.000Z,direct
2303,2681,2015-10-20T15:53:42.000Z,direct
2304,2681,2015-11-19T11:59:24.000Z,direct
2305,2681,2015-12-19T11:06:04.000Z,direct
2306,2681,2016-01-18T05:34:28.000Z,direct
2307,2681,2016-02-16T10:09:31.000Z,direct
2308,2681,2016-03-17T16:36:48.000Z,direct
2309,2681,2016-04-16T06:36:20.000Z,direct
2310,2681,2016-05-15T23:31:25.000Z,direct
2311,2681,2016-06-13T10:44:30.000Z,direct
2312,2681,2016-07-12T10:55:04.000Z,direct
2313,2681,2016-08-10T10:01:12.000Z,direct
2314,2681,2016-09-09T04:37:42.000Z,direct
2315,2681,2016-10-09T15:23:38.000Z,direct
2316,2681,2016-11-08T03:01:50.000Z,direct
2317,2681,2016-12-08T13:22:27.000Z,direct
2318,2691,2015-08-12T23:06:37.000Z,direct
2319,2691,2015-09-11T11:35:23.000Z,direct
2320,2691,2015-10-10T19:42:46.000Z,direct
2321,2691,2015-11-09T13:46:48.000Z,direct
2322,2691,2015-12-09T16:12:52.000Z,direct
2323,2691,2016-01-07T12:07:41.000Z,direct
2324,2691,2016-02-06T02:27:22.000Z,direct
2325,2691,2016-03-07T08:05:25.000Z,direct
2326,2691,2016-04-05T06:13:16.000Z,direct
2327,2691,2016-05-05T15:28:15.000Z,direct
2328,2691,2016-06-03T18:46:11.000Z,direct
2329,2691,2016-07-03T03:44:38.000Z,direct
2330,2691,2016-08-01T08:20:31.000Z,direct
2331,2691,2016-08-30T06:32:11.000Z,direct
2332,2691,2016-09-29T00:05:19.000Z,direct
2333,2691,2016-10-29T14:58:34.000Z,direct
2334,2691,2016-11-28T01:33:21.000Z,direct
2335,2691,2016-12-28T02:18:25.000Z,direct
2336,2701,2015-11-24T04:28:55.000Z,direct
2337,2701,2015-12-24T13:30:27.000Z,direct
2338,2701,2016-01-23T21:53:04.000Z,direct
2339,2701,2016-02-22T08:42:59.000Z,direct
2340,2701,2016-03-22T22:17:53.000Z,direct
2341,2701,2016-04-20T18:25:08.000Z,direct
2342,2701,2016-05-20T19:52:39.000Z,direct
2343,2701,2016-06-19T10:12:04.000Z,direct
2344,2701,2016-07-18T16:29:38.000Z,direct
2345,2701,2016-08-16T10:30:47.000Z,direct
2346,2701,2016-09-15T02:35:07.000Z,direct
2347,2701,2016-10-14T00:35:49.000Z,direct
2348,2701,2016-11-12T13:01:23.000Z,direct
2349,2701,2016-12-11T15:07:43.000Z,direct
2350,2711,2016-04-19T03:03:08.000Z,direct
2351,2711,2016-05-19T16:22:08.000Z,direct
2352,2711,2016-06-18T00:39:51.000Z,direct
2353,2711,2016-07-17T12:58:45.000Z,direct
2354,2711,2016-08-16T04:30:19.000Z,direct
2355,2711,2016-09-14T00:28:42.000Z,direct
2356,2711,2016-10-13T17:57:54.000Z,direct
2357,2711,2016-11-12T02:45:57.000Z,direct
2358,2711,2016-12-11T22:08:12.000Z,direct
2359,2721,2016-11-15T22:43:13.000Z,direct
2360,2721,2016-12-15T11:48:47.000Z,direct
2361,2731,2013-12-08T00:50:15.000Z,direct
2362,2731,2014-01-07T12:04:45.000Z,direct
2363,2731,2014-02-05T02:46:53.000Z,direct
2364,2731,2014-03-06T00:58:49.000Z,direct
2365,2731,2014-04-05T01:47:38.000Z,direct
2366,2731,2014-05-05T13:15:40.000Z,direct
2367,2731,2014-06-04T13:35:38.000Z,direct
2368,2731,2014-07-04T09:06:29.000Z,direct
2369,2731,2014-08-03T20:35:09.000Z,direct
2370,2731,2014-09-01T18:07:01.000Z,direct
2371,2731,2014-09-30T09:38:22.000Z,direct
2372,2731,2014-10-29T12:52:16.000Z,direct
2373,2731,2014-11-27T00:45:51.000Z,direct
2374,2731,2014-12-27T19:46:03.000Z,direct
2375,2731,2015-01-25T19:11:21.000Z,direct
2376,2731,2015-02-23T17:16:29.000Z,direct
2377,2731,2015-03-24T05:35:11.000Z,direct
2378,2731,2015-04-22T07:15:52.000Z,direct
2379,2731,2015-05-22T02:32:06.000Z,direct
2380,2731,2015-06-21T15:31:20.000Z,direct
2381,2731,2015-07-20T10:09:15.000Z,direct
2382,2731,2015-08-18T15:58:16.000Z,direct
2383,2731,2015-09-17T05:43:40.000Z,direct
2384,2731,2015-10-17T06:28:09.000Z,direct
2385,2731,2015-11-15T12:56:40.000Z,direct
2386,2731,2015-12-14T12:16:41.000Z,direct
2387,2731,2016-01-13T23:09:39.000Z,direct
2388,2731,2016-02-12T05:15:31.000Z,direct
2389,2731,2016-03-12T17:18:28.000Z,direct
2390,2731,2016-04-10T12:16:45.000Z,direct
2391,2731,2016-05-09T12:21:24.000Z,direct
2392,2731,2016-06-08T06:36:31.000Z,direct
2393,2731,2016-07-08T21:48:50.000Z,direct
2394,2731,2016-08-07T11:06:18.000Z,direct
2395,2731,2016-09-05T15:00:48.000Z,direct
2396,2731,2016-10-05T23:17:17.000Z,direct
2397,2731,2016-11-03T13:03:21.000Z,direct
2398,2731,2016-12-02T22:41:41.000Z,direct
2399,2731,2016-12-31T21:05:50.000Z,direct
2400,2741,2016-07-19T22:44:26.000Z,direct
2401,2741,2016-08-18T20:33:28.000Z,direct
2402,2741,2016-09-17T08:23:08.000Z,direct
2403,2741,2016-10-17T01:23:25.000Z,direct
2404,2741,2016-11-16T04:33:34.000Z,direct
2405,2741,2016-12-15T03:19:29.000Z,direct
2406,2751,2016-10-28T07:00:28.000Z,direct
2407,2751,2016-11-26T08:30:28.000Z,direct
2408,2751,2016-12-26T02:45:56.000Z,direct
2409,2761,2016-10-12T19:12:47.000Z,direct
2410,2761,2016-11-11T13:17:48.000Z,direct
2411,2761,2016-12-10T16:08:05.000Z,direct
2412,2771,2013-12-19T16:34:14.000Z,direct
2413,2771,2014-01-18T08:16:20.000Z,direct
2414,2771,2014-02-16T09:46:23.000Z,direct
2415,2771,2014-03-18T09:07:59.000Z,direct
2416,2781,2016-12-10T09:30:58.000Z,direct
2417,2791,2016-10-28T23:16:04.000Z,direct
2418,2791,2016-11-27T19:43:52.000Z,direct
2419,2791,2016-12-26T18:34:34.000Z,direct
2420,2801,2016-03-07T22:12:43.000Z,direct
2421,2801,2016-04-05T09:24:48.000Z,direct
2422,2801,2016-05-05T05:03:14.000Z,direct
2423,2801,2016-06-03T08:32:03.000Z,direct
2424,2801,2016-07-03T23:09:07.000Z,direct
2425,2811,2016-10-01T13:37:18.000Z,direct
2426,2811,2016-10-30T01:38:01.000Z,direct
2427,2811,2016-11-28T19:25:10.000Z,direct
2428,2811,2016-12-27T16:23:04.000Z,direct
2429,2821,2016-07-31T01:12:42.000Z,direct
2430,2821,2016-08-29T04:06:03.000Z,direct
2431,2821,2016-09-27T04:19:38.000Z,direct
2432,2821,2016-10-26T22:38:44.000Z,direct
2433,2821,2016-11-24T20:49:13.000Z,direct
2434,2821,2016-12-23T03:16:38.000Z,direct
2435,2831,2016-04-26T08:26:35.000Z,direct
2436,2831,2016-05-25T14:11:22.000Z,direct
2437,2831,2016-06-23T21:44:13.000Z,direct
2438,2831,2016-07-22T18:05:11.000Z,direct
2439,2831,2016-08-20T13:16:07.000Z,direct
2440,2831,2016-09-18T23:32:13.000Z,direct
2441,2831,2016-10-18T16:47:45.000Z,direct
2442,2831,2016-11-17T02:31:42.000Z,direct
2443,2831,2016-12-16T14:23:55.000Z,direct
2444,2841,2016-01-09T06:18:31.000Z,direct
2445,2841,2016-02-08T03:41:54.000Z,direct
2446,2841,2016-03-09T23:09:30.000Z,direct
2447,2841,2016-04-08T14:37:23.000Z,direct
2448,2841,2016-05-08T10:37:51.000Z,direct
2449,2841,2016-06-06T10:15:25.000Z,direct
2450,2841,2016-07-06T13:07:17.000Z,direct
2451,2841,2016-08-05T17:41:28.000Z,direct
2452,2841,2016-09-04T10:27:19.000Z,direct
2453,2841,2016-10-03T14:35:22.000Z,direct
2454,2841,2016-11-01T08:27:59.000Z,direct
2455,2841,2016-11-30T18:07:19.000Z,direct
2456,2841,2016-12-30T23:27:34.000Z,direct
2457,2851,2015-12-08T06:21:08.000Z,direct
2458,2851,2016-01-06T00:01:59.000Z,direct
2459,2851,2016-02-05T18:54:41.000Z,direct
2460,2851,2016-03-05T09:55:14.000Z,direct
2461,2851,2016-04-03T14:40:38.000Z,direct
2462,2851,2016-05-02T12:17:42.000Z,direct
2463,2851,2016-05-31T07:10:37.000Z,direct
2464,2851,2016-06-30T03:22:10.000Z,direct
2465,2851,2016-07-29T04:24:32.000Z,direct
2466,2851,2016-08-28T11:53:48.000Z,direct
2467,2851,2016-09-26T11:29:38.000Z,direct
2468,2851,2016-10-26T07:15:38.000Z,direct
2469,2851,2016-11-25T02:00:26.000Z,direct
2470,2851,2016-12-24T09:41:10.000Z,direct
2471,2861,2013-12-04T04:18:29.000Z,direct
2472,2861,2014-01-02T09:34:16.000Z,direct
2473,2861,2014-02-01T19:47:42.000Z,direct
2474,2861,2014-03-03T08:38:06.000Z,direct
2475,2861,2014-04-01T07:25:04.000Z,direct
2476,2861,2014-04-30T00:51:57.000Z,direct
2477,2861,2014-05-30T19:43:02.000Z,direct
2478,2861,2014-06-29T19:29:05.000Z,direct
2479,2861,2014-07-28T10:12:03.000Z,direct
2480,2861,2014-08-27T22:52:29.000Z,direct
2481,2861,2014-09-25T08:52:12.000Z,direct
2482,2861,2014-10-24T11:54:27.000Z,direct
2483,2861,2014-11-23T12:37:44.000Z,direct
2484,2861,2014-12-22T22:57:00.000Z,direct
2485,2861,2015-01-20T14:36:13.000Z,direct
2486,2861,2015-02-19T02:37:07.000Z,direct
2487,2861,2015-03-21T07:26:45.000Z,direct
2488,2861,2015-04-19T12:20:06.000Z,direct
2489,2861,2015-05-18T23:10:37.000Z,direct
2490,2861,2015-06-16T21:00:16.000Z,direct
2491,2861,2015-07-16T03:51:19.000Z,direct
2492,2861,2015-08-14T16:42:52.000Z,direct
2493,2861,2015-09-12T05:20:49.000Z,direct
2494,2861,2015-10-12T04:10:51.000Z,direct
2495,2861,2015-11-10T16:12:12.000Z,direct
2496,2861,2015-12-10T01:19:04.000Z,direct
2497,2861,2016-01-08T11:32:21.000Z,direct
2498,2861,2016-02-06T13:58:14.000Z,direct
2499,2861,2016-03-07T22:22:01.000Z,direct
2500,2861,2016-04-06T23:10:37.000Z,direct
2501,2861,2016-05-06T13:56:30.000Z,direct
2502,2861,2016-06-04T23:17:40.000Z,direct
2503,2861,2016-07-03T21:57:43.000Z,direct
2504,2861,2016-08-02T16:15:44.000Z,direct
2505,2861,2016-08-31T08:35:19.000Z,direct
2506,2861,2016-09-29T04:21:25.000Z,direct
2507,2861,2016-10-28T21:20:39.000Z,direct
2508,2861,2016-11-26T14:25:20.000Z,direct
2509,2861,2016-12-26T04:09:53.000Z,direct
2510,2871,2013-12-14T21:12:18.000Z,direct
2511,2871,2014-01-12T03:31:44.000Z,direct
2512,2871,2014-02-10T16:01:07.000Z,direct
2513,2871,2014-03-11T05:48:17.000Z,direct
2514,2871,2014-04-09T19:28:51.000Z,direct
2515,2871,2014-05-09T10:14:39.000Z,direct
2516,2871,2014-06-07T03:03:25.000Z,direct
2517,2871,2014-07-07T12:27:10.000Z,direct
2518,2871,2014-08-06T12:11:06.000Z,direct
2519,2871,2014-09-04T00:45:55.000Z,direct
2520,2871,2014-10-04T22:27:15.000Z,direct
2521,2871,2014-11-03T17:12:19.000Z,direct
2522,2871,2014-12-03T02:09:30.000Z,direct
2523,2871,2015-01-01T05:28:56.000Z,direct
2524,2871,2015-01-31T11:35:50.000Z,direct
2525,2871,2015-03-01T05:26:05.000Z,direct
2526,2871,2015-03-30T20:53:58.000Z,direct
2527,2871,2015-04-29T22:20:35.000Z,direct
2528,2871,2015-05-28T04:01:44.000Z,direct
2529,2871,2015-06-26T23:15:08.000Z,direct
2530,2871,2015-07-25T13:16:44.000Z,direct
2531,2871,2015-08-23T19:06:19.000Z,direct
2532,2871,2015-09-22T12:33:19.000Z,direct
2533,2871,2015-10-21T18:40:47.000Z,direct
2534,2871,2015-11-20T11:47:16.000Z,direct
2535,2871,2015-12-20T21:33:57.000Z,direct
2536,2871,2016-01-18T23:10:12.000Z,direct
2537,2871,2016-02-17T03:10:10.000Z,direct
2538,2871,2016-03-17T18:22:12.000Z,direct
2539,2871,2016-04-16T07:16:37.000Z,direct
2540,2871,2016-05-16T16:02:06.000Z,direct
2541,2871,2016-06-14T08:32:15.000Z,direct
2542,2871,2016-07-13T17:03:05.000Z,direct
2543,2871,2016-08-11T19:28:46.000Z,direct
2544,2871,2016-09-09T18:28:56.000Z,direct
2545,2871,2016-10-09T06:39:50.000Z,direct
2546,2871,2016-11-08T00:47:02.000Z,direct
2547,2871,2016-12-08T15:24:52.000Z,direct
2548,2881,2013-12-22T07:14:01.000Z,direct
2549,2881,2014-01-21T10:09:03.000Z,direct
2550,2881,2014-02-20T18:04:35.000Z,direct
2551,2881,2014-03-21T07:33:08.000Z,direct
2552,2881,2014-04-19T21:21:53.000Z,direct
2553,2881,2014-05-19T05:40:06.000Z,direct
2554,2881,2014-06-18T17:10:56.000Z,direct
2555,2881,2014-07-18T16:40:50.000Z,direct
2556,2881,2014-08-16T20:14:37.000Z,direct
2557,2881,2014-09-14T00:31:02.000Z,direct
2558,2881,2014-10-14T12:38:11.000Z,direct
2559,2881,2014-11-12T19:24:49.000Z,direct
2560,2881,2014-12-11T17:23:11.000Z,direct
2561,2881,2015-01-10T16:13:49.000Z,direct
2562,2881,2015-02-09T18:52:40.000Z,direct
2563,2881,2015-03-11T08:07:32.000Z,direct
2564,2881,2015-04-09T09:27:01.000Z,direct
2565,2881,2015-05-09T17:09:28.000Z,direct
2566,2881,2015-06-07T06:17:33.000Z,direct
2567,2881,2015-07-06T07:30:02.000Z,direct
2568,2881,2015-08-05T11:26:37.000Z,direct
2569,2881,2015-09-04T00:55:28.000Z,direct
2570,2881,2015-10-03T22:36:42.000Z,direct
2571,2881,2015-11-02T23:48:21.000Z,direct
2572,2881,2015-12-02T11:27:45.000Z,direct
2573,2881,2016-01-01T05:46:24.000Z,direct
2574,2881,2016-01-30T16:45:00.000Z,direct
2575,2881,2016-02-28T22:05:51.000Z,direct
2576,2881,2016-03-28T16:04:12.000Z,direct
2577,2881,2016-04-27T16:29:09.000Z,direct
2578,2881,2016-05-27T11:30:36.000Z,direct
2579,2881,2016-06-25T01:52:24.000Z,direct
2580,2881,2016-07-25T21:25:13.000Z,direct
2581,2881,2016-08-23T10:34:50.000Z,direct
2582,2881,2016-09-22T14:31:31.000Z,direct
2583,2881,2016-10-22T08:56:00.000Z,direct
2584,2881,2016-11-21T14:32:25.000Z,direct
2585,2881,2016-12-20T19:59:58.000Z,direct
2586,2891,2016-11-10T10:55:17.000Z,direct
2587,2891,2016-12-09T14:57:43.000Z,direct
2588,2901,2016-03-08T09:22:13.000Z,direct
2589,2901,2016-04-06T08:59:03.000Z,direct
2590,2901,2016-05-05T14:24:32.000Z,direct
2591,2901,2016-06-03T18:11:19.000Z,direct
2592,2901,2016-07-02T18:18:19.000Z,direct
2593,2901,2016-07-31T21:08:16.000Z,direct
2594,2901,2016-08-30T16:08:55.000Z,direct
2595,2901,2016-09-28T03:57:16.000Z,direct
2596,2901,2016-10-28T14:30:42.000Z,direct
2597,2901,2016-11-26T09:17:54.000Z,direct
2598,2901,2016-12-26T15:11:38.000Z,direct
2599,2911,2015-12-10T13:55:31.000Z,direct
2600,2911,2016-01-09T15:17:59.000Z,direct
2601,2911,2016-02-08T12:28:54.000Z,direct
2602,2911,2016-03-09T01:01:24.000Z,direct
2603,2911,2016-04-08T20:39:39.000Z,direct
2604,2911,2016-05-07T04:01:47.000Z,direct
2605,2911,2016-06-05T13:13:54.000Z,direct
2606,2911,2016-07-04T21:27:54.000Z,direct
2607,2911,2016-08-03T22:36:12.000Z,direct
2608,2911,2016-09-01T21:13:41.000Z,direct
2609,2911,2016-10-01T07:31:54.000Z,direct
2610,2911,2016-10-30T22:13:14.000Z,direct
2611,2911,2016-11-29T19:23:35.000Z,direct
2612,2911,2016-12-29T04:57:08.000Z,direct
2613,2921,2016-03-22T18:21:32.000Z,direct
2614,2921,2016-04-21T16:10:41.000Z,direct
2615,2921,2016-05-21T14:58:56.000Z,direct
2616,2921,2016-06-20T16:42:50.000Z,direct
2617,2921,2016-07-19T10:12:57.000Z,direct
2618,2921,2016-08-17T19:38:18.000Z,direct
2619,2921,2016-09-16T12:39:13.000Z,direct
2620,2921,2016-10-16T16:03:34.000Z,direct
2621,2921,2016-11-15T14:15:20.000Z,direct
2622,2921,2016-12-14T02:35:02.000Z,direct
2623,2931,2013-12-18T23:28:21.000Z,direct
2624,2931,2014-01-16T09:34:23.000Z,direct
2625,2931,2014-02-14T19:06:04.000Z,direct
2626,2931,2014-03-15T07:27:36.000Z,direct
2627,2931,2014-04-14T14:43:03.000Z,direct
2628,2931,2014-05-13T10:40:26.000Z,direct
2629,2931,2014-06-11T15:20:33.000Z,direct
2630,2931,2014-07-10T01:42:35.000Z,direct
2631,2931,2014-08-08T23:16:58.000Z,direct
2632,2931,2014-09-06T15:51:42.000Z,direct
2633,2931,2014-10-05T08:54:12.000Z,direct
2634,2931,2014-11-03T02:09:41.000Z,direct
2635,2931,2014-12-02T09:24:58.000Z,direct
2636,2931,2014-12-31T03:12:59.000Z,direct
2637,2931,2015-01-30T03:15:00.000Z,direct
2638,2931,2015-02-28T00:27:33.000Z,direct
2639,2931,2015-03-29T21:16:24.000Z,direct
2640,2931,2015-04-28T03:35:52.000Z,direct
2641,2931,2015-05-27T03:45:33.000Z,direct
2642,2931,2015-06-25T17:54:47.000Z,direct
2643,2931,2015-07-25T18:57:14.000Z,direct
2644,2931,2015-08-23T19:13:12.000Z,direct
2645,2931,2015-09-22T20:06:28.000Z,direct
2646,2931,2015-10-22T03:16:02.000Z,direct
2647,2931,2015-11-20T13:22:36.000Z,direct
2648,2931,2015-12-19T03:23:00.000Z,direct
2649,2931,2016-01-18T09:17:25.000Z,direct
2650,2931,2016-02-17T01:58:26.000Z,direct
2651,2931,2016-03-18T05:54:06.000Z,direct
2652,2931,2016-04-16T23:25:26.000Z,direct
2653,2931,2016-05-16T03:46:25.000Z,direct
2654,2931,2016-06-14T10:58:13.000Z,direct
2655,2931,2016-07-14T08:14:41.000Z,direct
2656,2931,2016-08-13T00:47:06.000Z,direct
2657,2931,2016-09-12T04:52:32.000Z,direct
2658,2931,2016-10-11T14:25:26.000Z,direct
2659,2931,2016-11-10T11:12:00.000Z,direct
2660,2931,2016-12-09T19:56:44.000Z,direct
2661,2941,2016-12-28T07:15:46.000Z,direct
2662,2951,2015-12-22T23:02:07.000Z,direct
2663,2951,2016-01-20T08:17:41.000Z,direct
2664,2951,2016-02-18T07:17:20.000Z,direct
2665,2951,2016-03-19T21:50:54.000Z,direct
2666,2951,2016-04-17T01:10:17.000Z,direct
2667,2951,2016-05-16T20:55:43.000Z,direct
2668,2951,2016-06-15T10:25:20.000Z,direct
2669,2951,2016-07-15T00:07:15.000Z,direct
2670,2951,2016-08-14T23:53:33.000Z,direct
2671,2951,2016-09-13T16:58:57.000Z,direct
2672,2951,2016-10-12T23:07:00.000Z,direct
2673,2951,2016-11-10T11:15:20.000Z,direct
2674,2951,2016-12-10T14:53:04.000Z,direct
2675,2961,2016-08-13T08:52:40.000Z,direct
2676,2961,2016-09-11T09:41:03.000Z,direct
2677,2961,2016-10-10T23:00:52.000Z,direct
2678,2961,2016-11-08T22:53:47.000Z,direct
2679,2961,2016-12-07T11:51:10.000Z,direct
2680,2971,2013-12-30T04:24:38.000Z,direct
2681,2971,2014-01-29T12:33:19.000Z,direct
2682,2971,2014-02-27T17:31:14.000Z,direct
2683,2971,2014-03-29T10:32:30.000Z,direct
2684,2971,2014-04-27T20:56:33.000Z,direct
2685,2971,2014-05-27T11:30:04.000Z,direct
2686,2971,2014-06-25T21:58:28.000Z,direct
2687,2971,2014-07-25T05:31:11.000Z,direct
2688,2971,2014-08-24T15:11:41.000Z,direct
2689,2971,2014-09-22T04:31:17.000Z,direct
2690,2971,2014-10-21T07:56:32.000Z,direct
2691,2971,2014-11-20T22:15:04.000Z,direct
2692,2971,2014-12-19T02:57:36.000Z,direct
2693,2971,2015-01-18T02:59:06.000Z,direct
2694,2971,2015-02-16T08:30:56.000Z,direct
2695,2971,2015-03-18T01:22:36.000Z,direct
2696,2971,2015-04-17T07:26:23.000Z,direct
2697,2971,2015-05-16T06:52:52.000Z,direct
2698,2981,2016-08-04T21:06:52.000Z,direct
2699,2981,2016-09-02T01:12:54.000Z,direct
2700,2981,2016-10-01T08:41:40.000Z,direct
2701,2981,2016-10-31T05:17:22.000Z,direct
2702,2981,2016-11-30T19:33:35.000Z,direct
2703,2981,2016-12-30T05:57:26.000Z,direct
2704,2991,2016-03-01T00:38:16.000Z,direct
2705,2991,2016-03-31T21:20:04.000Z,direct
2706,2991,2016-04-30T06:40:45.000Z,direct
2707,2991,2016-05-29T22:51:00.000Z,direct
2708,2991,2016-06-28T00:19:17.000Z,direct
2709,2991,2016-07-28T07:35:05.000Z,direct
2710,2991,2016-08-26T23:21:23.000Z,direct
2711,2991,2016-09-24T20:26:20.000Z,direct
2712,2991,2016-10-23T15:58:05.000Z,direct
2713,2991,2016-11-21T22:15:18.000Z,direct
2714,2991,2016-12-21T05:03:04.000Z,direct
2715,3001,2016-01-21T20:51:47.000Z,direct
2716,3001,2016-02-20T18:36:30.000Z,direct
2717,3001,2016-03-21T21:20:55.000Z,direct
2718,3001,2016-04-20T03:49:48.000Z,direct
2719,3001,2016-05-20T01:02:16.000Z,direct
2720,3001,2016-06-18T16:54:53.000Z,direct
2721,3001,2016-07-17T23:02:27.000Z,direct
2722,3001,2016-08-15T10:09:30.000Z,direct
2723,3001,2016-09-14T05:36:45.000Z,direct
2724,3001,2016-10-13T20:03:38.000Z,direct
2725,3001,2016-11-11T03:27:49.000Z,direct
2726,3001,2016-12-10T04:40:44.000Z,direct
2727,3011,2016-05-23T07:15:09.000Z,direct
2728,3021,2016-12-03T11:25:45.000Z,direct
2729,3031,2016-04-11T23:58:00.000Z,direct
2730,3031,2016-05-11T01:04:37.000Z,direct
2731,3031,2016-06-10T12:20:37.000Z,direct
2732,3031,2016-07-09T06:14:58.000Z,direct
2733,3031,2016-08-08T15:41:17.000Z,direct
2734,3031,2016-09-06T14:22:44.000Z,direct
2735,3031,2016-10-06T14:45:00.000Z,direct
2736,3031,2016-11-04T18:28:23.000Z,direct
2737,3031,2016-12-03T19:04:24.000Z,direct
2738,3031,2017-01-01T08:29:39.000Z,direct
2739,3041,2016-03-10T13:53:07.000Z,direct
2740,3041,2016-04-08T04:37:21.000Z,direct
2741,3041,2016-05-07T05:03:02.000Z,direct
2742,3041,2016-06-06T17:01:09.000Z,direct
2743,3041,2016-07-06T09:17:58.000Z,direct
2744,3041,2016-08-04T20:16:27.000Z,direct
2745,3041,2016-09-03T23:20:21.000Z,direct
2746,3041,2016-10-02T16:23:39.000Z,direct
2747,3041,2016-10-31T21:25:31.000Z,direct
2748,3041,2016-11-30T22:51:44.000Z,direct
2749,3041,2016-12-29T21:41:07.000Z,direct
2750,3051,2013-12-17T11:50:38.000Z,direct
2751,3051,2014-01-15T05:01:49.000Z,direct
2752,3051,2014-02-13T06:14:54.000Z,direct
2753,3051,2014-03-15T20:47:47.000Z,direct
2754,3051,2014-04-13T05:12:07.000Z,direct
2755,3051,2014-05-12T21:24:30.000Z,direct
2756,3051,2014-06-10T17:42:40.000Z,direct
2757,3051,2014-07-10T18:37:29.000Z,direct
2758,3051,2014-08-08T12:21:25.000Z,direct
2759,3051,2014-09-06T11:02:45.000Z,direct
2760,3051,2014-10-06T22:14:55.000Z,direct
2761,3051,2014-11-04T15:17:47.000Z,direct
2762,3051,2014-12-04T17:53:52.000Z,direct
2763,3051,2015-01-03T07:40:28.000Z,direct
2764,3051,2015-02-01T15:16:33.000Z,direct
2765,3051,2015-03-03T23:29:51.000Z,direct
2766,3051,2015-04-01T19:22:53.000Z,direct
2767,3051,2015-05-01T15:01:03.000Z,direct
2768,3051,2015-05-30T01:34:46.000Z,direct
2769,3051,2015-06-29T04:40:12.000Z,direct
2770,3051,2015-07-29T13:50:31.000Z,direct
2771,3051,2015-08-27T12:09:56.000Z,direct
2772,3051,2015-09-25T13:30:27.000Z,direct
2773,3051,2015-10-25T08:08:49.000Z,direct
2774,3051,2015-11-23T05:11:48.000Z,direct
2775,3051,2015-12-22T09:32:49.000Z,direct
2776,3051,2016-01-20T10:50:38.000Z,direct
2777,3051,2016-02-18T07:52:13.000Z,direct
2778,3051,2016-03-19T20:56:26.000Z,direct
2779,3051,2016-04-18T05:17:45.000Z,direct
2780,3051,2016-05-18T09:44:55.000Z,direct
2781,3051,2016-06-16T14:48:41.000Z,direct
2782,3051,2016-07-15T12:08:19.000Z,direct
2783,3051,2016-08-13T03:48:19.000Z,direct
2784,3051,2016-09-11T03:25:32.000Z,direct
2785,3051,2016-10-10T16:47:29.000Z,direct
2786,3051,2016-11-09T17:45:19.000Z,direct
2787,3051,2016-12-08T03:52:44.000Z,direct
2788,3061,2015-02-06T11:39:41.000Z,direct
2789,3061,2015-03-07T17:15:29.000Z,direct
2790,3061,2015-04-06T06:25:06.000Z,direct
2791,3061,2015-05-06T02:07:30.000Z,direct
2792,3061,2015-06-04T10:48:42.000Z,direct
2793,3061,2015-07-04T02:42:47.000Z,direct
2794,3061,2015-08-03T19:54:27.000Z,direct
2795,3061,2015-09-01T10:41:43.000Z,direct
2796,3061,2015-10-01T00:58:17.000Z,direct
2797,3061,2015-10-30T20:10:38.000Z,direct
2798,3061,2015-11-29T19:05:41.000Z,direct
2799,3061,2015-12-29T04:42:39.000Z,direct
2800,3061,2016-01-28T02:23:36.000Z,direct
2801,3061,2016-02-27T04:26:08.000Z,direct
2802,3061,2016-03-27T09:45:15.000Z,direct
2803,3061,2016-04-25T04:44:45.000Z,direct
2804,3061,2016-05-24T22:12:31.000Z,direct
2805,3061,2016-06-22T11:49:34.000Z,direct
2806,3061,2016-07-22T19:51:52.000Z,direct
2807,3061,2016-08-20T13:16:06.000Z,direct
2808,3061,2016-09-18T03:54:52.000Z,direct
2809,3061,2016-10-17T14:29:39.000Z,direct
2810,3061,2016-11-15T04:06:46.000Z,direct
2811,3061,2016-12-15T20:17:48.000Z,direct
2812,3071,2016-12-27T18:13:15.000Z,direct
2813,3081,2016-05-22T00:35:19.000Z,direct
2814,3081,2016-06-21T00:46:29.000Z,direct
2815,3081,2016-07-20T01:32:24.000Z,direct
2816,3081,2016-08-19T11:13:04.000Z,direct
2817,3081,2016-09-18T18:27:09.000Z,direct
2818,3081,2016-10-17T07:34:40.000Z,direct
2819,3081,2016-11-16T06:49:10.000Z,direct
2820,3081,2016-12-16T03:15:28.000Z,direct
2821,3091,2016-12-04T11:56:55.000Z,direct
2822,3101,2013-12-31T12:45:28.000Z,direct
2823,3101,2014-01-29T16:07:01.000Z,direct
2824,3101,2014-02-27T12:08:34.000Z,direct
2825,3101,2014-03-29T07:27:58.000Z,direct
2826,3101,2014-04-27T18:19:17.000Z,direct
2827,3101,2014-05-27T16:01:37.000Z,direct
2828,3111,2015-06-20T21:42:19.000Z,direct
